Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN19333,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0,Not_Canceled,22.4,5.5,22.9,54.8
INN19334,2,0,0,2,Meal Plan 1,0,Room_Type 4,28,2018,8,24,Online,0,0,0,149.4,1,Canceled,19.9,1.8,18.8,55.2
INN19335,2,1,0,2,Not Selected,0,Room_Type 1,0,2017,8,7,Online,0,0,0,81.0,2,Not_Canceled,26.5,0.0,14.7,54.8
INN19336,2,0,0,2,Not Selected,0,Room_Type 1,11,2018,4,15,Online,0,0,0,115.0,0,Not_Canceled,16.7,1.1,18.6,36.4
INN19337,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN19338,1,0,1,4,Meal Plan 1,0,Room_Type 1,150,2018,1,18,Offline,0,0,0,80.0,0,Not_Canceled,10.9,8.0,40.3,29.1
INN19339,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,7,Offline,0,0,0,45.0,0,Not_Canceled,6.8,3.0,26.2,29.1
INN19340,1,0,0,1,Meal Plan 1,0,Room_Type 4,9,2018,12,7,Online,0,0,0,114.0,1,Not_Canceled,12.4,6.4,33.8,37.2
INN19341,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,16.4,3.3,18.1,41.2
INN19342,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,Not_Canceled,15.7,0.4,24.3,39.9
INN19343,2,0,2,4,Meal Plan 1,0,Room_Type 4,22,2018,9,24,Online,0,0,0,159.0,2,Not_Canceled,15.9,0.0,15.6,42.8
INN19344,1,0,1,1,Meal Plan 1,0,Room_Type 1,89,2018,12,10,Online,0,0,0,96.0,2,Not_Canceled,9.2,0.2,19.8,37.2
INN19345,2,0,1,4,Meal Plan 1,0,Room_Type 1,51,2017,7,8,Offline,0,0,0,67.5,0,Not_Canceled,29.0,0.0,13.6,52.3
INN19346,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,Not_Canceled,8.9,0.1,25.9,30.1
INN19347,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,80.0,0,Canceled,20.5,0.0,9.7,38.9
INN19348,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN19349,2,1,0,4,Meal Plan 1,1,Room_Type 1,37,2018,8,30,Online,0,0,0,135.0,2,Not_Canceled,20.4,0.2,12.7,55.2
INN19350,3,0,0,4,Meal Plan 1,0,Room_Type 1,155,2018,8,9,Online,0,0,0,115.68,1,Canceled,20.2,13.7,27.5,55.2
INN19351,3,0,0,4,Not Selected,0,Room_Type 1,92,2018,3,30,Online,0,0,0,78.54,1,Not_Canceled,10.2,2.3,30.2,33.8
INN19352,2,0,2,2,Meal Plan 1,0,Room_Type 2,88,2018,5,29,Online,0,0,0,112.01,1,Not_Canceled,21.8,1.7,11.4,39.9
INN19353,1,0,0,2,Meal Plan 1,0,Room_Type 4,123,2018,5,6,Online,0,0,0,126.3,1,Not_Canceled,25.3,0.0,14.2,39.9
INN19354,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN19355,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2017,9,22,Online,0,0,0,111.65,1,Not_Canceled,18.4,0.3,12.1,41.2
INN19356,2,0,2,2,Not Selected,0,Room_Type 1,24,2018,9,25,Online,0,0,0,119.0,1,Canceled,16.6,0.0,17.6,42.8
INN19357,3,1,2,2,Meal Plan 1,0,Room_Type 5,70,2018,4,8,Offline,0,0,0,173.35,0,Not_Canceled,20.7,0.1,16.8,36.4
INN19358,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled,26.1,0.0,19.8,42.8
INN19359,2,0,2,0,Meal Plan 1,0,Room_Type 1,119,2018,6,26,Online,0,0,0,96.3,1,Not_Canceled,25.5,0.0,16.4,43.5
INN19360,2,0,2,3,Meal Plan 1,0,Room_Type 1,190,2018,12,1,Offline,0,0,0,59.16,0,Not_Canceled,10.8,7.2,29.5,37.2
INN19361,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,2018,8,5,Online,0,0,0,114.3,1,Not_Canceled,30.0,0.0,17.6,55.2
INN19362,3,0,1,1,Meal Plan 1,0,Room_Type 1,171,2018,8,22,Online,0,0,0,137.7,0,Canceled,29.3,0.0,15.8,55.2
INN19363,2,0,0,5,Meal Plan 1,0,Room_Type 1,129,2017,12,29,Offline,0,0,0,47.2,0,Not_Canceled,8.0,8.4,36.1,35.8
INN19364,2,1,0,2,Meal Plan 1,0,Room_Type 1,84,2018,7,15,Online,0,0,0,121.5,2,Not_Canceled,29.1,1.7,13.3,53.7
INN19365,2,0,1,0,Not Selected,0,Room_Type 1,5,2017,12,20,Online,0,0,0,75.0,1,Not_Canceled,8.9,0.0,13.5,35.8
INN19366,2,0,0,1,Meal Plan 1,0,Room_Type 1,113,2017,8,22,Online,0,0,0,76.5,2,Canceled,27.4,0.3,10.7,54.8
INN19367,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN19368,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled,23.6,1.8,13.8,43.5
INN19369,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,22,Online,0,0,0,159.0,2,Not_Canceled,19.7,0.0,18.4,43.5
INN19370,2,1,0,3,Meal Plan 1,0,Room_Type 1,123,2018,8,11,Online,0,0,0,139.5,2,Canceled,23.8,0.3,12.8,55.2
INN19371,2,0,2,1,Meal Plan 1,0,Room_Type 4,102,2018,1,3,Offline,0,0,0,48.67,2,Not_Canceled,13.3,7.1,43.6,29.1
INN19372,3,0,2,2,Meal Plan 1,0,Room_Type 4,160,2018,7,31,Online,0,0,0,141.18,1,Canceled,26.9,0.2,13.9,53.7
INN19373,1,0,0,4,Meal Plan 1,0,Room_Type 1,34,2018,8,30,Online,0,0,0,104.4,1,Not_Canceled,20.4,0.2,12.7,55.2
INN19374,2,0,0,1,Meal Plan 1,0,Room_Type 2,130,2018,2,20,Online,0,0,0,61.25,0,Canceled,6.3,3.6,12.0,27.3
INN19375,2,0,0,2,Meal Plan 1,0,Room_Type 4,17,2018,11,3,Online,0,0,0,130.0,2,Not_Canceled,10.4,0.0,9.7,31.4
INN19376,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,25.0,0.0,27.7,38.9
INN19377,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,6,26,Online,0,0,0,100.0,0,Canceled,25.5,0.0,16.4,43.5
INN19378,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled,24.0,0.0,9.8,38.9
INN19379,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,5,29,Online,0,0,0,99.0,0,Not_Canceled,21.8,1.7,11.4,39.9
INN19380,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,14,Corporate,0,0,0,66.0,0,Not_Canceled,7.0,0.0,8.7,29.1
INN19381,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled,23.2,0.0,12.3,41.2
INN19382,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,2018,4,1,Online,0,0,0,131.4,0,Canceled,10.9,0.6,20.9,36.4
INN19383,2,0,1,2,Meal Plan 2,1,Room_Type 1,5,2018,10,28,Online,0,0,0,200.33,2,Not_Canceled,8.9,0.2,33.6,38.9
INN19384,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,19.5,0.0,16.3,43.5
INN19385,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,8,9,Offline,0,0,0,72.25,1,Not_Canceled,20.2,13.7,27.5,55.2
INN19386,1,0,2,0,Meal Plan 1,0,Room_Type 1,80,2018,4,3,Online,0,0,0,81.9,0,Canceled,15.2,2.5,27.5,36.4
INN19387,2,0,0,1,Meal Plan 1,0,Room_Type 1,88,2018,4,30,Online,0,0,0,126.9,1,Not_Canceled,9.5,21.5,42.2,36.4
INN19388,2,0,0,1,Not Selected,0,Room_Type 4,0,2017,9,18,Online,0,0,0,115.0,2,Not_Canceled,16.4,3.3,18.1,41.2
INN19389,2,0,0,4,Meal Plan 1,0,Room_Type 1,92,2017,10,7,Offline,0,0,0,70.0,0,Not_Canceled,15.7,1.6,21.1,37.6
INN19390,2,0,0,2,Not Selected,0,Room_Type 1,96,2018,11,2,Online,0,0,0,79.2,3,Not_Canceled,11.4,0.0,11.9,31.4
INN19391,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled,7.4,0.1,27.2,33.8
INN19392,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled,27.4,0.3,10.7,54.8
INN19393,2,0,1,2,Meal Plan 1,0,Room_Type 4,21,2018,6,3,Online,0,0,0,109.23,1,Not_Canceled,24.5,0.1,14.3,43.5
INN19394,2,0,1,3,Meal Plan 1,0,Room_Type 1,47,2018,4,28,Online,0,0,0,88.52,1,Not_Canceled,14.2,0.2,26.0,36.4
INN19395,1,0,1,1,Meal Plan 1,0,Room_Type 1,8,2018,11,14,Online,0,0,0,103.0,1,Not_Canceled,13.4,0.0,10.6,31.4
INN19396,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,22,Online,0,0,0,89.0,0,Not_Canceled,8.5,0.0,20.9,33.8
INN19397,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0,Not_Canceled,17.1,1.8,16.9,37.6
INN19398,2,0,3,5,Not Selected,0,Room_Type 1,248,2018,10,24,Online,0,0,0,80.75,0,Canceled,17.1,0.0,14.0,38.9
INN19399,1,0,2,3,Meal Plan 1,0,Room_Type 1,75,2018,10,30,Online,0,0,0,84.96,2,Not_Canceled,10.6,9.9,27.0,38.9
INN19400,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,3,10,Online,0,0,0,63.75,1,Not_Canceled,17.2,5.3,21.8,33.8
INN19401,2,0,0,2,Not Selected,0,Room_Type 1,65,2018,3,18,Online,0,0,0,94.5,0,Canceled,3.0,1.0,17.6,33.8
INN19402,2,0,1,3,Meal Plan 1,0,Room_Type 4,77,2018,10,10,Offline,0,0,0,99.96,0,Not_Canceled,24.5,0.0,21.7,38.9
INN19403,2,1,0,2,Meal Plan 1,0,Room_Type 1,3,2018,2,5,Online,0,0,0,111.0,2,Not_Canceled,2.2,3.0,20.4,27.3
INN19404,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,Not_Canceled,15.2,0.3,20.6,37.6
INN19405,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,6,23,Online,0,0,0,96.3,1,Not_Canceled,20.5,0.0,15.6,43.5
INN19406,2,0,2,5,Meal Plan 1,0,Room_Type 4,189,2018,8,20,Online,0,0,0,109.77,2,Canceled,25.2,0.2,15.0,55.2
INN19407,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,21.5,0.0,16.8,43.5
INN19408,2,0,1,1,Meal Plan 1,0,Room_Type 1,61,2018,7,23,Online,0,0,0,105.3,0,Canceled,29.1,0.0,11.8,53.7
INN19409,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,130.0,1,Canceled,18.9,0.0,14.0,31.4
INN19410,2,0,1,0,Meal Plan 1,0,Room_Type 5,151,2018,6,27,Offline,0,0,0,200.0,0,Canceled,27.3,0.0,17.1,43.5
INN19411,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,12,29,Online,0,0,0,125.8,0,Not_Canceled,7.3,0.0,14.4,37.2
INN19412,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled,15.2,0.3,20.6,37.6
INN19413,2,1,2,2,Meal Plan 1,0,Room_Type 1,84,2018,8,14,Online,0,0,0,134.1,0,Canceled,24.3,0.2,17.4,55.2
INN19414,2,0,0,2,Meal Plan 1,0,Room_Type 1,19,2018,6,22,Corporate,0,0,0,100.0,0,Not_Canceled,19.7,0.0,18.4,43.5
INN19415,2,0,0,1,Meal Plan 1,0,Room_Type 4,69,2018,9,17,Online,0,0,0,149.4,0,Canceled,28.5,0.0,13.6,42.8
INN19416,2,0,0,3,Meal Plan 2,0,Room_Type 1,88,2018,5,3,Offline,0,0,0,117.0,1,Not_Canceled,15.3,0.0,15.9,39.9
INN19417,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,7,17,Offline,0,0,0,85.0,0,Canceled,25.0,0.0,13.8,53.7
INN19418,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,2,3,Online,0,0,0,96.0,0,Canceled,5.5,1.6,15.7,27.3
INN19419,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN19420,2,0,2,1,Not Selected,0,Room_Type 1,11,2018,2,6,Online,0,0,0,81.0,1,Not_Canceled,1.0,12.4,18.6,27.3
INN19421,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,5,11,Online,0,0,0,137.0,1,Not_Canceled,20.0,0.0,13.4,39.9
INN19422,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,22.0,0.7,11.8,43.5
INN19423,3,0,4,6,Meal Plan 1,0,Room_Type 4,119,2018,8,7,Online,0,0,0,155.7,0,Canceled,35.8,8.0,24.9,55.2
INN19424,2,0,1,4,Not Selected,0,Room_Type 1,117,2018,4,27,Online,0,0,0,82.45,0,Canceled,18.1,0.2,27.3,36.4
INN19425,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled,18.4,0.0,20.9,36.4
INN19426,1,0,3,6,Meal Plan 1,0,Room_Type 1,2,2017,12,5,Corporate,0,0,0,91.67,0,Not_Canceled,8.4,0.2,10.0,35.8
INN19427,2,0,2,3,Meal Plan 1,0,Room_Type 1,35,2018,3,3,Online,0,0,0,83.9,1,Not_Canceled,11.7,0.2,16.2,33.8
INN19428,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2017,10,16,Online,0,0,0,89.25,2,Not_Canceled,24.7,0.0,16.2,37.6
INN19429,1,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,5,10,Online,0,0,0,108.57,1,Canceled,16.1,0.4,20.6,39.9
INN19430,2,1,4,8,Meal Plan 1,0,Room_Type 1,171,2018,7,15,Online,0,0,0,110.5,2,Canceled,29.1,1.7,13.3,53.7
INN19431,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN19432,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,2018,10,10,Online,0,0,0,132.3,0,Canceled,24.5,0.0,21.7,38.9
INN19433,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56.0,0,Not_Canceled,4.6,1.3,23.3,33.8
INN19434,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,Canceled,25.0,0.0,27.7,38.9
INN19435,2,0,0,1,Not Selected,0,Room_Type 2,49,2017,12,24,Online,0,0,0,69.52,1,Not_Canceled,9.4,0.8,15.9,35.8
INN19436,2,2,0,1,Not Selected,0,Room_Type 6,10,2017,8,20,Online,0,0,0,153.0,1,Not_Canceled,21.0,0.0,10.1,54.8
INN19437,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled,18.4,20.9,23.0,43.5
INN19438,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,2018,4,27,Online,0,0,0,185.1,0,Canceled,18.1,0.2,27.3,36.4
INN19439,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2018,3,26,Online,0,0,0,136.0,0,Canceled,12.9,0.1,13.0,33.8
INN19440,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,8,10,Online,0,0,0,195.0,0,Not_Canceled,23.1,0.0,21.1,55.2
INN19441,2,0,0,3,Meal Plan 1,0,Room_Type 1,78,2018,10,18,Offline,0,0,0,80.75,0,Not_Canceled,21.3,0.0,25.1,38.9
INN19442,3,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,7,12,Online,0,0,0,187.0,1,Canceled,24.7,0.1,13.3,53.7
INN19443,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,25,Online,0,0,0,156.0,0,Not_Canceled,23.0,17.5,11.6,54.8
INN19444,2,0,1,1,Meal Plan 1,0,Room_Type 1,144,2018,7,25,Online,0,0,0,81.08,1,Not_Canceled,31.1,0.0,11.3,53.7
INN19445,2,0,0,2,Not Selected,0,Room_Type 1,52,2018,9,9,Online,0,0,0,125.1,1,Not_Canceled,28.4,0.0,12.8,42.8
INN19446,2,0,0,3,Meal Plan 1,0,Room_Type 1,13,2017,8,20,Online,0,0,0,90.0,2,Not_Canceled,21.0,0.0,10.1,54.8
INN19447,2,0,1,5,Meal Plan 1,0,Room_Type 4,35,2018,6,27,Online,0,0,0,128.4,0,Canceled,27.3,0.0,17.1,43.5
INN19448,3,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,7,12,Online,0,0,0,137.7,2,Not_Canceled,24.7,0.1,13.3,53.7
INN19449,2,0,0,1,Not Selected,0,Room_Type 1,7,2017,10,22,Online,0,0,0,114.0,1,Not_Canceled,13.1,0.5,28.9,37.6
INN19450,2,1,0,1,Meal Plan 1,0,Room_Type 4,3,2017,11,28,Offline,0,0,0,77.6,0,Not_Canceled,9.0,8.1,28.4,30.1
INN19451,2,0,4,6,Meal Plan 1,0,Room_Type 4,93,2018,10,16,Online,0,0,0,129.51,0,Canceled,24.0,0.0,9.8,38.9
INN19452,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled,19.8,0.0,8.5,41.2
INN19453,2,0,2,5,Meal Plan 1,0,Room_Type 4,195,2018,8,17,Online,0,0,0,112.2,2,Canceled,23.7,1.3,17.5,55.2
INN19454,2,0,0,1,Not Selected,0,Room_Type 1,103,2018,6,15,Online,0,0,0,116.1,0,Canceled,22.0,0.7,11.8,43.5
INN19455,2,0,2,1,Meal Plan 1,0,Room_Type 4,73,2017,12,6,Offline,0,0,0,60.0,0,Not_Canceled,7.2,0.0,13.6,35.8
INN19456,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,152.0,2,Not_Canceled,24.5,0.0,11.3,38.9
INN19457,1,0,0,2,Not Selected,0,Room_Type 1,6,2018,7,19,Online,0,0,0,87.78,0,Canceled,29.2,0.0,13.8,53.7
INN19458,3,0,1,2,Meal Plan 1,0,Room_Type 4,97,2018,8,1,Online,0,0,0,150.3,2,Not_Canceled,28.5,0.0,11.8,55.2
INN19459,2,0,2,2,Meal Plan 1,0,Room_Type 1,33,2018,10,29,Online,0,0,0,90.52,1,Not_Canceled,7.2,0.7,24.3,38.9
INN19460,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,10,9,Offline,0,0,0,80.75,0,Not_Canceled,22.2,0.0,11.9,38.9
INN19461,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,6,21,Online,0,0,0,101.7,1,Not_Canceled,19.6,0.6,21.7,43.5
INN19462,2,0,1,2,Not Selected,0,Room_Type 1,4,2018,10,3,Online,0,0,0,140.0,1,Not_Canceled,18.8,0.5,15.3,38.9
INN19463,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled,17.6,0.0,19.2,42.8
INN19464,2,0,0,5,Meal Plan 1,0,Room_Type 4,29,2017,10,20,Offline,0,0,0,78.6,1,Not_Canceled,16.0,4.8,26.4,37.6
INN19465,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,25,Complementary,0,0,0,0.0,1,Not_Canceled,2.7,0.0,23.3,27.3
INN19466,2,0,2,1,Meal Plan 1,0,Room_Type 1,30,2018,9,25,Online,0,0,0,117.0,2,Not_Canceled,16.6,0.0,17.6,42.8
INN19467,2,0,0,2,Not Selected,0,Room_Type 1,93,2018,6,28,Online,0,0,0,103.5,0,Canceled,26.8,0.0,23.2,43.5
INN19468,1,0,2,2,Meal Plan 1,0,Room_Type 4,3,2018,9,18,Aviation,0,0,0,110.0,0,Not_Canceled,25.7,0.3,18.9,42.8
INN19469,3,0,0,4,Meal Plan 1,0,Room_Type 4,72,2018,12,20,Online,0,0,0,119.0,2,Not_Canceled,10.1,0.2,26.6,37.2
INN19470,1,0,0,1,Meal Plan 1,0,Room_Type 1,84,2018,9,7,Corporate,0,0,0,65.0,0,Not_Canceled,19.9,0.0,21.4,42.8
INN19471,2,1,0,1,Meal Plan 1,0,Room_Type 6,1,2018,2,19,Online,0,0,0,173.0,0,Not_Canceled,5.9,3.8,9.8,27.3
INN19472,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,0,Not_Canceled,2.7,0.0,7.3,37.2
INN19473,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,4,5,Online,0,0,0,95.0,1,Not_Canceled,10.2,0.8,25.4,36.4
INN19474,2,0,1,3,Not Selected,0,Room_Type 1,65,2018,3,31,Online,0,0,0,76.93,0,Canceled,11.2,0.9,17.5,33.8
INN19475,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,2018,4,28,Offline,0,0,0,90.0,0,Not_Canceled,14.2,0.2,26.0,36.4
INN19476,2,0,2,3,Not Selected,0,Room_Type 1,49,2018,6,17,Offline,0,0,0,72.25,2,Not_Canceled,19.5,0.0,16.3,43.5
INN19477,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,10,21,Online,0,0,0,76.46,1,Not_Canceled,18.0,0.0,10.6,38.9
INN19478,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,16.4,3.3,18.1,41.2
INN19479,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,2018,12,27,Offline,0,0,0,65.0,1,Not_Canceled,2.7,0.0,7.3,37.2
INN19480,1,0,0,3,Meal Plan 1,0,Room_Type 1,29,2018,11,16,Offline,0,0,0,67.5,1,Not_Canceled,9.5,0.0,11.5,31.4
INN19481,2,0,1,3,Meal Plan 1,0,Room_Type 1,86,2017,7,6,Online,0,0,0,76.5,0,Canceled,32.1,2.2,12.6,52.3
INN19482,1,0,1,2,Meal Plan 1,0,Room_Type 1,28,2017,10,19,Offline,0,0,0,77.0,0,Not_Canceled,21.4,0.2,25.7,37.6
INN19483,1,0,2,0,Not Selected,0,Room_Type 1,4,2018,6,26,Online,0,0,0,113.0,1,Not_Canceled,25.5,0.0,16.4,43.5
INN19484,1,0,2,1,Meal Plan 1,0,Room_Type 1,131,2018,4,16,Online,0,0,0,81.3,0,Not_Canceled,14.8,0.2,11.0,36.4
INN19485,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,10.4,0.0,9.7,31.4
INN19486,2,0,1,0,Not Selected,0,Room_Type 1,21,2018,11,28,Online,0,0,0,88.0,1,Canceled,11.7,17.5,24.1,31.4
INN19487,3,0,0,2,Meal Plan 1,0,Room_Type 4,87,2018,12,16,Online,0,0,0,126.0,2,Not_Canceled,7.2,1.7,18.0,37.2
INN19488,2,1,1,2,Meal Plan 1,0,Room_Type 1,11,2018,7,25,Online,0,0,0,129.75,1,Not_Canceled,31.1,0.0,11.3,53.7
INN19489,2,0,1,2,Meal Plan 1,0,Room_Type 1,76,2017,10,9,Online,0,0,0,98.25,2,Not_Canceled,17.6,0.0,11.9,37.6
INN19490,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,16,Online,0,0,0,79.0,0,Not_Canceled,8.9,0.0,11.8,27.3
INN19491,2,0,1,4,Not Selected,0,Room_Type 1,87,2018,7,4,Online,0,0,0,103.5,1,Not_Canceled,27.2,0.3,14.0,53.7
INN19492,2,0,0,3,Meal Plan 1,0,Room_Type 4,141,2018,6,30,Online,0,0,0,109.8,1,Canceled,30.9,0.1,16.2,43.5
INN19493,1,0,0,1,Meal Plan 1,0,Room_Type 4,14,2018,9,22,Online,0,0,0,184.0,2,Not_Canceled,18.9,0.7,30.6,42.8
INN19494,2,0,0,2,Meal Plan 2,0,Room_Type 1,14,2017,9,17,Offline,0,0,0,82.0,0,Not_Canceled,16.0,4.8,9.1,41.2
INN19495,2,0,2,1,Meal Plan 1,0,Room_Type 1,9,2018,10,2,Offline,0,0,0,85.0,1,Not_Canceled,16.8,0.2,24.1,38.9
INN19496,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112.0,1,Canceled,17.5,0.0,19.9,39.9
INN19497,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled,24.0,0.5,12.9,43.5
INN19498,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,19.5,0.0,16.3,43.5
INN19499,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,4,15,Online,0,0,0,93.17,1,Not_Canceled,16.7,1.1,18.6,36.4
INN19500,2,0,0,1,Meal Plan 1,0,Room_Type 6,51,2018,10,7,Online,0,0,0,146.92,1,Not_Canceled,15.2,10.8,19.3,38.9
INN19501,2,1,0,4,Not Selected,0,Room_Type 1,113,2018,3,23,Online,0,0,0,68.3,1,Not_Canceled,6.8,0.5,20.3,33.8
INN19502,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,10,7,Online,0,0,0,190.0,2,Not_Canceled,15.2,10.8,19.3,38.9
INN19503,2,2,2,5,Meal Plan 1,0,Room_Type 6,36,2018,9,24,Online,0,0,0,177.77,1,Not_Canceled,15.9,0.0,15.6,42.8
INN19504,3,0,1,4,Meal Plan 1,0,Room_Type 4,71,2018,6,1,Offline,0,0,0,115.6,0,Canceled,20.9,7.4,17.7,43.5
INN19505,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0,Canceled,10.8,7.2,29.5,37.2
INN19506,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,8,14,Online,0,0,0,117.9,1,Canceled,24.3,0.2,17.4,55.2
INN19507,2,0,1,4,Meal Plan 1,0,Room_Type 7,190,2018,6,22,Offline,0,0,0,110.0,0,Canceled,19.7,0.0,18.4,43.5
