lead_time,no_of_special_requests,avg_price_per_room,no_of_weekend_nights,no_of_week_nights,temperature_max,market_segment_type,windspeed_max,arrival_month,arrival_date,booking_status
18.0,0.0,89.0,0.0,1.0,20.7,4,16.8,4.0,8.0,0
42.0,1.0,91.8,0.0,4.0,11.4,4,11.9,11.0,2.0,1
36.0,0.0,96.9,2.0,2.0,13.9,4,29.0,12.0,3.0,1
7.0,3.0,225.36,0.0,3.0,29.2,4,13.8,7.0,19.0,1
8.0,1.0,77.92,2.0,1.0,6.4,4,37.6,12.0,27.0,1
4.0,0.0,63.6,2.0,2.0,12.7,4,30.9,1.0,24.0,1
122.0,0.0,105.3,0.0,2.0,19.2,4,26.3,5.0,12.0,0
266.0,2.0,69.36,2.0,1.0,11.1,3,22.0,12.0,4.0,1
180.0,0.0,114.75,1.0,3.0,23.8,4,12.8,8.0,11.0,0
5.0,0.0,104.0,0.0,3.0,19.7,2,18.7,6.0,14.0,1
33.0,0.0,103.05,1.0,1.0,19.8,4,25.4,8.0,29.0,0
83.0,1.0,90.18,1.0,4.0,13.3,4,24.5,10.0,31.0,1
96.0,1.0,122.31,0.0,3.0,24.5,4,6.6,9.0,27.0,0
0.0,2.0,90.0,1.0,2.0,24.5,3,21.7,10.0,10.0,1
63.0,2.0,94.5,0.0,1.0,29.1,4,11.8,7.0,23.0,1
23.0,0.0,85.6,1.0,3.0,19.1,4,19.8,8.0,25.0,0
170.0,1.0,70.0,2.0,1.0,17.9,3,16.7,4.0,23.0,1
123.0,1.0,119.85,1.0,5.0,23.6,4,13.8,6.0,7.0,1
13.0,0.0,147.9,2.0,4.0,14.1,4,19.7,11.0,13.0,0
230.0,0.0,80.75,2.0,3.0,23.8,3,11.1,6.0,19.0,1
20.0,0.0,76.5,0.0,3.0,26.8,3,23.2,6.0,28.0,1
33.0,0.0,85.0,1.0,2.0,14.1,3,27.3,3.0,14.0,0
35.0,2.0,170.0,0.0,4.0,25.0,4,26.7,10.0,12.0,1
56.0,3.0,103.5,0.0,3.0,16.9,4,30.5,10.0,21.0,1
1.0,1.0,116.0,2.0,2.0,14.8,4,11.0,4.0,16.0,1
46.0,2.0,123.3,0.0,2.0,11.2,4,17.5,3.0,31.0,1
18.0,1.0,112.72,1.0,2.0,24.9,4,8.8,9.0,16.0,1
100.0,2.0,146.7,2.0,0.0,27.6,4,11.5,7.0,3.0,1
106.0,0.0,105.28,2.0,5.0,25.3,4,25.3,5.0,8.0,0
25.0,0.0,127.67,2.0,1.0,21.6,4,11.3,5.0,21.0,0
4.0,1.0,151.0,2.0,2.0,30.0,4,17.6,8.0,5.0,1
1.0,1.0,111.0,0.0,1.0,10.7,4,31.0,1.0,20.0,1
94.0,0.0,96.3,1.0,2.0,20.7,4,16.8,4.0,8.0,0
12.0,0.0,55.0,1.0,1.0,8.4,3,10.0,12.0,5.0,1
140.0,2.0,131.7,2.0,1.0,27.6,4,11.5,7.0,3.0,1
26.0,0.0,85.0,1.0,2.0,24.4,3,10.1,8.0,15.0,1
34.0,2.0,103.05,2.0,0.0,18.9,4,20.9,10.0,11.0,1
102.0,1.0,105.0,1.0,2.0,14.2,3,18.2,5.0,13.0,1
71.0,1.0,108.0,0.0,1.0,15.2,4,19.3,10.0,7.0,1
52.0,0.0,99.0,1.0,0.0,26.0,4,8.3,8.0,28.0,1
66.0,3.0,124.5,0.0,3.0,12.3,4,29.7,11.0,10.0,1
172.0,0.0,85.5,2.0,0.0,25.5,4,16.4,6.0,26.0,0
98.0,0.0,91.5,2.0,1.0,25.5,4,16.4,6.0,26.0,0
113.0,0.0,119.85,2.0,5.0,17.4,4,19.1,6.0,13.0,0
8.0,1.0,128.0,1.0,1.0,29.3,4,15.8,8.0,22.0,1
11.0,1.0,161.8,0.0,3.0,5.7,3,22.4,2.0,24.0,1
71.0,0.0,131.18,1.0,5.0,14.9,4,19.9,4.0,25.0,1
3.0,0.0,136.0,2.0,1.0,20.5,4,13.0,10.0,18.0,1
54.0,2.0,149.4,1.0,2.0,27.4,4,16.5,8.0,19.0,1
4.0,2.0,133.5,1.0,1.0,20.0,4,18.1,9.0,7.0,1
36.0,0.0,110.8,0.0,3.0,28.5,4,22.3,6.0,29.0,0
121.0,0.0,116.1,1.0,2.0,19.5,4,16.3,6.0,17.0,1
235.0,0.0,119.85,0.0,4.0,20.0,4,25.1,9.0,28.0,0
2.0,1.0,84.0,0.0,3.0,8.1,4,14.2,1.0,6.0,1
18.0,2.0,158.0,0.0,2.0,8.9,4,13.0,12.0,30.0,1
51.0,1.0,125.1,0.0,2.0,28.4,4,12.8,9.0,9.0,1
176.0,0.0,90.95,0.0,4.0,24.7,4,13.3,7.0,12.0,0
35.0,0.0,81.9,1.0,2.0,9.7,4,23.8,3.0,7.0,0
55.0,2.0,150.45,2.0,3.0,19.2,4,26.3,5.0,12.0,1
46.0,0.0,158.4,2.0,3.0,28.4,4,12.8,9.0,9.0,1
33.0,1.0,144.9,1.0,1.0,24.3,4,13.6,9.0,10.0,1
62.0,0.0,140.0,0.0,2.0,22.6,3,9.4,6.0,2.0,1
130.0,1.0,118.8,1.0,0.0,25.7,4,18.9,9.0,18.0,0
19.0,1.0,119.0,2.0,1.0,25.5,4,16.4,6.0,26.0,1
25.0,0.0,154.0,2.0,2.0,24.9,4,8.8,9.0,16.0,1
107.0,2.0,99.45,2.0,3.0,9.5,4,42.2,4.0,30.0,1
18.0,2.0,174.0,0.0,3.0,21.6,4,10.2,9.0,15.0,1
0.0,0.0,66.13,1.0,1.0,25.5,4,21.3,10.0,15.0,1
22.0,0.0,139.0,1.0,3.0,20.0,4,10.2,9.0,26.0,0
179.0,2.0,126.9,2.0,1.0,15.9,4,15.6,9.0,24.0,0
9.0,0.0,129.0,0.0,1.0,17.4,4,16.6,5.0,18.0,1
94.0,0.0,76.5,2.0,4.0,26.4,4,14.9,8.0,1.0,1
26.0,0.0,91.0,0.0,2.0,5.9,4,9.8,2.0,19.0,0
58.0,0.0,87.3,0.0,1.0,28.8,3,16.1,7.0,8.0,1
179.0,0.0,80.75,2.0,5.0,27.1,3,17.0,9.0,12.0,1
13.0,0.0,95.0,0.0,2.0,23.3,2,13.3,7.0,20.0,1
6.0,2.0,110.5,0.0,4.0,0.6,4,7.9,12.0,28.0,1
151.0,0.0,95.4,0.0,3.0,22.6,4,9.4,6.0,2.0,0
46.0,1.0,89.1,0.0,2.0,19.7,4,18.4,6.0,22.0,1
0.0,1.0,89.0,0.0,1.0,12.9,4,13.0,3.0,26.0,1
40.0,0.0,102.6,1.0,3.0,27.3,4,17.1,6.0,27.0,0
56.0,0.0,75.0,1.0,3.0,12.3,3,29.7,11.0,10.0,1
2.0,0.0,110.0,1.0,0.0,10.6,0,27.0,10.0,30.0,1
0.0,0.0,153.0,1.0,2.0,24.5,2,21.7,10.0,10.0,1
212.0,0.0,78.0,2.0,3.0,21.6,3,14.8,5.0,20.0,0
3.0,0.0,85.0,0.0,3.0,23.0,3,16.7,10.0,15.0,1
2.0,0.0,159.07,0.0,2.0,20.8,2,18.8,9.0,14.0,1
19.0,1.0,86.75,1.0,1.0,8.1,4,32.8,12.0,26.0,1
11.0,0.0,139.0,2.0,2.0,23.2,4,21.6,8.0,13.0,1
87.0,0.0,85.0,1.0,3.0,27.2,3,21.7,5.0,26.0,1
5.0,1.0,121.0,0.0,3.0,12.1,4,39.1,12.0,8.0,1
20.0,0.0,48.33,1.0,5.0,13.3,3,35.0,1.0,4.0,1
3.0,1.0,106.0,1.0,1.0,11.6,4,32.1,3.0,12.0,1
74.0,0.0,116.1,0.0,2.0,19.5,4,16.3,6.0,17.0,0
21.0,1.0,174.0,0.0,2.0,8.4,4,18.7,11.0,18.0,0
18.0,2.0,166.85,2.0,2.0,8.9,4,13.0,12.0,30.0,1
25.0,0.0,85.0,2.0,1.0,24.0,3,9.8,10.0,16.0,1
92.0,1.0,93.3,0.0,3.0,19.7,4,19.6,4.0,7.0,1
66.0,0.0,148.5,1.0,1.0,17.9,4,16.7,4.0,23.0,0
130.0,1.0,110.7,0.0,2.0,18.0,4,10.6,10.0,21.0,1
3.0,1.0,67.57,0.0,4.0,14.4,4,39.5,12.0,21.0,1
86.0,0.0,139.6,2.0,4.0,26.0,3,21.9,7.0,9.0,1
27.0,0.0,142.78,1.0,3.0,17.6,4,11.8,4.0,11.0,0
25.0,2.0,88.0,0.0,3.0,8.2,4,17.8,11.0,17.0,1
17.0,0.0,187.0,1.0,1.0,26.0,4,21.9,7.0,9.0,0
265.0,1.0,109.0,0.0,2.0,21.5,4,16.8,6.0,24.0,0
5.0,0.0,95.0,0.0,2.0,15.7,0,11.3,10.0,25.0,1
3.0,0.0,66.0,1.0,1.0,6.9,2,22.9,2.0,1.0,1
33.0,2.0,107.58,2.0,4.0,22.0,4,10.1,10.0,17.0,0
33.0,0.0,90.95,0.0,3.0,20.4,3,12.7,8.0,30.0,1
7.0,0.0,95.0,1.0,1.0,24.0,2,13.1,5.0,30.0,1
122.0,1.0,103.5,0.0,3.0,17.5,4,19.9,5.0,17.0,1
28.0,0.0,152.53,5.0,10.0,6.9,4,22.9,2.0,1.0,0
23.0,0.0,60.0,1.0,2.0,9.2,3,42.3,1.0,1.0,1
3.0,0.0,66.0,1.0,0.0,6.8,2,11.0,1.0,11.0,1
44.0,2.0,98.8,1.0,1.0,7.1,4,15.3,11.0,26.0,1
0.0,0.0,94.1,0.0,1.0,23.6,4,13.0,9.0,2.0,1
1.0,1.0,79.0,1.0,1.0,17.4,4,19.1,6.0,13.0,1
1.0,0.0,91.33,0.0,3.0,3.5,4,23.6,2.0,10.0,1
212.0,0.0,86.7,2.0,2.0,3.0,4,19.8,11.0,20.0,0
135.0,2.0,151.2,0.0,2.0,22.8,4,16.9,10.0,6.0,1
159.0,0.0,72.25,2.0,2.0,25.2,3,15.0,8.0,20.0,1
70.0,0.0,90.0,0.0,2.0,24.5,3,14.3,6.0,3.0,1
62.0,1.0,118.8,2.0,2.0,29.8,4,10.6,7.0,24.0,1
79.0,1.0,103.28,1.0,3.0,12.9,3,31.3,3.0,28.0,1
1.0,2.0,129.0,1.0,3.0,7.0,4,17.7,3.0,21.0,1
91.0,3.0,89.25,1.0,2.0,21.4,4,25.7,10.0,19.0,1
74.0,2.0,168.3,0.0,1.0,21.6,4,11.3,5.0,21.0,1
21.0,0.0,157.0,1.0,0.0,21.1,4,25.2,5.0,16.0,0
53.0,1.0,120.0,0.0,3.0,14.2,4,26.0,4.0,28.0,1
11.0,2.0,187.0,1.0,0.0,26.1,4,19.8,9.0,19.0,1
47.0,0.0,69.53,0.0,1.0,6.3,4,12.0,2.0,20.0,1
27.0,0.0,85.5,2.0,1.0,25.7,3,18.9,9.0,18.0,1
44.0,0.0,89.1,0.0,2.0,19.7,4,18.4,6.0,22.0,0
38.0,0.0,135.9,1.0,0.0,24.4,4,10.1,8.0,15.0,0
191.0,0.0,98.1,1.0,4.0,24.5,4,11.3,10.0,5.0,0
222.0,1.0,96.3,0.0,3.0,21.0,4,11.1,8.0,31.0,0
0.0,1.0,106.0,1.0,3.0,10.7,4,12.4,11.0,9.0,1
4.0,1.0,67.0,0.0,3.0,21.7,2,19.0,9.0,6.0,1
37.0,0.0,89.0,0.0,2.0,17.4,2,16.6,5.0,18.0,0
30.0,0.0,104.4,1.0,0.0,26.0,4,8.3,8.0,28.0,0
30.0,2.0,85.5,0.0,2.0,15.1,4,7.7,9.0,16.0,1
14.0,0.0,55.0,2.0,5.0,4.8,3,12.8,12.0,3.0,1
192.0,0.0,99.45,1.0,3.0,32.3,4,23.9,8.0,4.0,0
41.0,0.0,73.8,0.0,5.0,13.6,3,22.0,3.0,15.0,1
202.0,2.0,90.95,3.0,7.0,26.2,4,20.5,8.0,8.0,1
142.0,0.0,130.05,0.0,5.0,24.7,4,13.3,7.0,12.0,0
22.0,0.0,84.33,0.0,3.0,11.7,4,16.2,3.0,3.0,1
12.0,2.0,124.0,1.0,2.0,20.0,4,13.4,9.0,21.0,1
59.0,1.0,89.1,1.0,0.0,25.5,4,16.4,6.0,26.0,1
29.0,1.0,102.8,2.0,3.0,14.8,4,11.0,4.0,16.0,1
184.0,1.0,99.45,0.0,4.0,20.2,4,27.5,8.0,9.0,0
61.0,2.0,140.4,1.0,1.0,26.4,4,16.6,5.0,28.0,1
70.0,1.0,77.86,2.0,2.0,13.4,4,28.7,12.0,23.0,1
17.0,2.0,107.09,2.0,3.0,15.4,4,26.8,12.0,2.0,1
6.0,0.0,140.0,0.0,4.0,20.5,4,9.7,10.0,4.0,1
124.0,2.0,143.7,1.0,2.0,30.0,4,17.6,8.0,5.0,1
70.0,1.0,126.0,0.0,4.0,13.4,4,24.4,11.0,1.0,0
1.0,2.0,106.0,1.0,2.0,29.5,4,10.7,8.0,28.0,1
34.0,0.0,181.2,2.0,4.0,19.5,4,18.3,4.0,24.0,0
32.0,1.0,85.0,0.0,3.0,15.7,3,11.3,10.0,25.0,1
1.0,0.0,141.0,1.0,0.0,26.6,4,8.0,6.0,20.0,1
61.0,0.0,94.5,2.0,0.0,25.0,4,13.8,7.0,17.0,0
46.0,1.0,134.78,1.0,3.0,20.5,4,12.8,10.0,17.0,1
245.0,1.0,81.77,0.0,1.0,21.6,4,10.2,9.0,15.0,0
2.0,1.0,87.0,1.0,2.0,9.7,3,23.8,3.0,7.0,1
144.0,0.0,213.3,1.0,3.0,18.9,4,30.6,9.0,22.0,0
20.0,1.0,89.0,0.0,2.0,19.7,4,19.6,4.0,7.0,1
128.0,1.0,97.43,1.0,2.0,23.0,4,17.9,7.0,11.0,1
26.0,0.0,197.78,1.0,4.0,14.9,4,19.9,4.0,25.0,0
51.0,0.0,123.3,1.0,4.0,21.0,4,11.1,8.0,31.0,0
13.0,1.0,134.0,1.0,0.0,27.1,4,17.0,9.0,12.0,1
143.0,0.0,121.8,0.0,3.0,29.2,4,13.8,7.0,19.0,0
230.0,1.0,82.95,1.0,3.0,4.4,4,19.1,12.0,12.0,1
19.0,1.0,151.0,1.0,0.0,31.1,4,11.3,7.0,25.0,0
105.0,0.0,78.3,0.0,1.0,8.5,4,20.9,3.0,22.0,1
39.0,1.0,125.1,0.0,1.0,22.5,4,8.1,9.0,8.0,1
7.0,2.0,98.6,2.0,1.0,8.1,3,32.8,12.0,26.0,1
25.0,0.0,88.0,2.0,0.0,28.4,4,14.9,9.0,11.0,1
17.0,2.0,166.0,0.0,2.0,22.8,4,14.8,5.0,31.0,1
92.0,0.0,87.3,0.0,2.0,3.0,4,17.6,3.0,18.0,1
1.0,1.0,99.33,0.0,2.0,19.9,4,18.8,8.0,24.0,1
60.0,1.0,62.18,0.0,2.0,17.6,4,11.9,10.0,9.0,1
37.0,0.0,135.45,0.0,2.0,12.8,4,16.1,3.0,24.0,1
120.0,0.0,143.1,1.0,5.0,25.4,4,20.9,9.0,20.0,0
38.0,1.0,68.14,2.0,1.0,19.6,4,14.8,4.0,17.0,1
17.0,1.0,153.62,2.0,2.0,10.6,4,27.0,10.0,30.0,1
50.0,2.0,177.3,0.0,1.0,25.2,4,15.0,8.0,20.0,1
108.0,0.0,81.25,2.0,3.0,26.3,3,19.7,7.0,30.0,1
35.0,2.0,96.0,0.0,3.0,10.6,4,11.2,11.0,15.0,1
64.0,1.0,114.3,0.0,3.0,34.0,4,7.7,7.0,26.0,1
87.0,1.0,134.42,2.0,5.0,18.4,4,23.0,6.0,12.0,1
35.0,0.0,179.01,1.0,1.0,21.1,4,25.2,5.0,16.0,0
38.0,0.0,67.5,2.0,2.0,11.7,3,16.3,10.0,30.0,1
0.0,0.0,0.0,0.0,1.0,18.4,1,12.1,9.0,22.0,1
42.0,1.0,127.5,1.0,1.0,13.3,4,24.5,10.0,31.0,1
94.0,0.0,60.0,2.0,3.0,6.4,3,37.6,12.0,27.0,1
26.0,1.0,137.67,2.0,1.0,25.5,4,16.4,6.0,26.0,0
221.0,0.0,71.28,1.0,1.0,9.2,3,11.0,12.0,31.0,1
136.0,1.0,145.3,0.0,2.0,30.0,4,17.2,8.0,12.0,1
133.0,2.0,121.5,0.0,3.0,24.7,4,13.3,7.0,12.0,1
1.0,0.0,142.38,2.0,4.0,8.5,4,17.7,12.0,17.0,1
0.0,1.0,91.0,1.0,3.0,10.7,4,12.4,11.0,9.0,1
32.0,2.0,142.2,1.0,1.0,14.8,4,11.0,4.0,16.0,1
47.0,0.0,152.2,1.0,3.0,12.6,4,25.9,11.0,7.0,0
4.0,0.0,119.0,0.0,2.0,15.9,4,17.6,4.0,14.0,1
16.0,1.0,81.0,0.0,2.0,10.4,4,14.4,11.0,6.0,1
157.0,1.0,78.45,2.0,5.0,34.8,4,20.8,7.0,27.0,1
114.0,0.0,107.95,1.0,3.0,21.0,4,16.8,5.0,9.0,0
167.0,1.0,108.9,2.0,2.0,15.2,4,25.1,10.0,1.0,0
74.0,1.0,61.08,2.0,5.0,13.3,4,24.5,10.0,31.0,1
18.0,1.0,81.8,2.0,1.0,1.0,4,18.6,2.0,6.0,1
2.0,2.0,162.47,1.0,4.0,18.1,4,27.3,4.0,27.0,1
73.0,1.0,79.2,0.0,2.0,15.4,4,26.8,12.0,2.0,1
147.0,1.0,6.0,1.0,3.0,13.8,4,27.4,4.0,4.0,1
10.0,0.0,126.0,2.0,1.0,25.3,4,25.3,5.0,8.0,0
25.0,0.0,60.0,0.0,1.0,2.7,3,7.3,12.0,27.0,1
21.0,0.0,375.5,0.0,2.0,8.9,4,13.0,12.0,30.0,1
95.0,1.0,99.9,1.0,0.0,13.3,4,24.5,10.0,31.0,1
45.0,2.0,112.5,1.0,2.0,3.0,4,17.6,3.0,18.0,1
5.0,2.0,140.0,0.0,2.0,12.6,4,13.5,11.0,4.0,1
7.0,2.0,153.5,0.0,2.0,21.6,4,10.2,9.0,15.0,1
4.0,0.0,185.0,0.0,1.0,0.6,4,7.9,12.0,28.0,1
31.0,2.0,149.0,0.0,3.0,15.7,4,11.3,10.0,25.0,1
102.0,0.0,189.3,1.0,2.0,26.1,4,13.6,7.0,22.0,1
12.0,0.0,58.0,0.0,1.0,10.3,3,28.3,1.0,5.0,1
70.0,2.0,113.87,0.0,3.0,12.1,4,39.1,12.0,8.0,1
20.0,0.0,85.5,0.0,1.0,21.0,3,28.3,9.0,21.0,1
32.0,0.0,109.87,2.0,3.0,16.6,4,17.6,9.0,25.0,1
41.0,0.0,85.5,2.0,2.0,24.0,3,9.8,10.0,16.0,1
11.0,0.0,76.29,2.0,2.0,15.4,4,26.8,12.0,2.0,1
111.0,1.0,168.3,0.0,2.0,18.9,4,30.6,9.0,22.0,0
130.0,0.0,114.3,0.0,3.0,21.7,4,19.2,5.0,5.0,0
256.0,0.0,109.0,0.0,2.0,22.0,3,11.8,6.0,15.0,0
68.0,0.0,149.1,0.0,3.0,28.9,4,12.5,7.0,7.0,0
127.0,0.0,90.0,1.0,3.0,14.2,3,26.0,4.0,28.0,0
66.0,1.0,149.4,1.0,3.0,22.5,4,8.1,9.0,8.0,0
8.0,0.0,91.0,0.0,1.0,5.9,2,9.8,2.0,19.0,1
97.0,0.0,76.5,0.0,3.0,19.8,4,21.6,8.0,19.0,1
5.0,1.0,79.0,0.0,1.0,6.5,4,21.3,2.0,2.0,1
2.0,1.0,174.0,0.0,3.0,17.1,4,22.4,9.0,9.0,1
103.0,0.0,134.1,1.0,1.0,19.8,4,25.4,8.0,29.0,0
23.0,1.0,250.0,0.0,1.0,19.9,4,8.2,9.0,26.0,0
3.0,1.0,228.33,1.0,2.0,24.4,4,10.1,8.0,15.0,1
227.0,0.0,90.95,1.0,4.0,19.9,4,18.8,8.0,24.0,0
0.0,0.0,87.2,1.0,1.0,18.0,4,11.9,10.0,8.0,1
6.0,1.0,87.78,1.0,2.0,21.4,4,25.7,10.0,19.0,1
44.0,1.0,82.13,1.0,2.0,5.4,4,10.1,11.0,21.0,1
7.0,2.0,78.63,1.0,3.0,8.2,4,17.8,11.0,17.0,1
138.0,1.0,79.2,0.0,1.0,11.4,4,13.1,11.0,12.0,0
30.0,1.0,73.37,2.0,1.0,7.1,4,15.3,11.0,26.0,1
146.0,0.0,116.45,1.0,5.0,27.2,4,14.0,7.0,4.0,0
216.0,0.0,177.3,1.0,1.0,32.5,4,10.1,8.0,6.0,0
5.0,0.0,65.0,0.0,1.0,6.8,3,16.8,1.0,13.0,1
68.0,2.0,151.2,2.0,3.0,22.2,4,11.9,10.0,9.0,1
101.0,1.0,63.75,0.0,1.0,7.2,4,26.3,12.0,8.0,0
10.0,2.0,83.55,1.0,1.0,4.8,4,25.7,2.0,13.0,1
151.0,1.0,72.25,1.0,2.0,30.0,3,17.6,8.0,5.0,1
0.0,0.0,109.0,0.0,1.0,11.8,4,17.2,3.0,16.0,1
51.0,1.0,87.3,0.0,1.0,19.9,4,21.4,9.0,7.0,1
18.0,0.0,110.4,2.0,2.0,25.7,4,18.9,9.0,18.0,0
53.0,0.0,126.9,0.0,2.0,17.4,4,16.6,5.0,18.0,0
92.0,2.0,76.5,2.0,4.0,26.5,4,14.7,8.0,7.0,0
4.0,0.0,72.25,2.0,2.0,29.1,3,12.9,7.0,16.0,0
82.0,0.0,218.96,0.0,5.0,14.3,4,20.2,4.0,26.0,0
8.0,3.0,92.4,0.0,2.0,18.9,4,29.5,9.0,8.0,1
6.0,1.0,136.0,0.0,2.0,22.6,4,9.4,6.0,2.0,1
22.0,1.0,155.77,2.0,6.0,22.5,4,8.1,9.0,8.0,1
251.0,2.0,74.29,2.0,9.0,0.6,4,7.9,12.0,28.0,0
2.0,2.0,130.0,0.0,4.0,5.5,4,15.7,2.0,3.0,1
0.0,1.0,74.69,1.0,0.0,5.4,4,23.4,12.0,28.0,1
37.0,1.0,95.4,1.0,3.0,14.1,4,27.3,3.0,14.0,0
8.0,1.0,120.0,0.0,1.0,19.8,4,8.5,9.0,23.0,0
95.0,0.0,60.5,0.0,4.0,8.0,3,36.1,12.0,29.0,1
125.0,0.0,94.5,0.0,2.0,25.3,4,14.2,5.0,6.0,0
82.0,2.0,150.3,3.0,5.0,26.2,4,20.5,8.0,8.0,0
120.0,1.0,85.5,1.0,2.0,27.3,4,17.1,6.0,27.0,1
94.0,0.0,72.25,0.0,1.0,10.6,4,9.0,11.0,17.0,0
29.0,1.0,104.0,2.0,3.0,10.8,4,29.5,12.0,1.0,1
116.0,0.0,57.0,2.0,5.0,12.1,3,16.2,3.0,5.0,1
29.0,2.0,122.0,0.0,1.0,20.4,4,12.7,8.0,30.0,1
115.0,0.0,94.5,1.0,2.0,21.0,4,16.8,5.0,9.0,0
255.0,0.0,62.64,0.0,3.0,2.7,3,7.3,12.0,27.0,1
100.0,0.0,100.0,0.0,4.0,20.0,4,25.1,9.0,28.0,0
64.0,1.0,149.4,2.0,2.0,15.9,4,15.6,9.0,24.0,0
91.0,2.0,121.5,0.0,1.0,15.2,4,19.3,10.0,7.0,0
44.0,0.0,93.6,0.0,2.0,22.8,4,14.8,5.0,31.0,0
73.0,0.0,170.17,2.0,4.0,24.5,4,13.8,5.0,7.0,0
7.0,1.0,70.0,1.0,1.0,20.5,4,12.8,10.0,17.0,1
119.0,0.0,83.0,0.0,2.0,11.1,3,24.2,3.0,29.0,1
87.0,1.0,80.75,2.0,2.0,14.8,4,12.6,4.0,9.0,1
2.0,0.0,93.0,2.0,2.0,12.7,4,30.9,1.0,24.0,1
62.0,1.0,109.8,0.0,3.0,22.4,4,12.0,9.0,1.0,1
30.0,0.0,140.4,2.0,2.0,21.6,4,14.8,5.0,20.0,0
1.0,2.0,184.5,2.0,2.0,28.8,4,16.1,7.0,8.0,1
20.0,0.0,139.0,1.0,5.0,27.2,4,14.0,7.0,4.0,0
20.0,1.0,91.0,1.0,3.0,11.6,4,30.6,1.0,25.0,1
15.0,0.0,145.0,0.0,1.0,22.8,4,16.9,10.0,6.0,0
93.0,0.0,60.67,0.0,3.0,14.4,3,32.9,12.0,30.0,1
1.0,0.0,65.0,0.0,1.0,9.8,2,21.4,11.0,19.0,1
23.0,0.0,72.8,0.0,4.0,3.5,4,23.6,2.0,10.0,0
0.0,2.0,179.0,0.0,1.0,21.6,4,10.2,9.0,15.0,1
45.0,1.0,93.6,0.0,2.0,15.4,4,26.8,12.0,2.0,1
41.0,0.0,62.0,0.0,4.0,10.7,4,31.0,1.0,20.0,1
95.0,0.0,159.3,0.0,1.0,21.6,4,11.3,5.0,21.0,0
185.0,2.0,116.1,2.0,3.0,17.8,4,18.9,9.0,29.0,0
35.0,1.0,140.4,2.0,1.0,9.5,4,42.2,4.0,30.0,1
126.0,0.0,97.75,0.0,4.0,27.8,4,13.0,7.0,6.0,0
213.0,0.0,92.65,2.0,2.0,15.2,4,25.1,10.0,1.0,0
4.0,1.0,120.5,2.0,0.0,18.4,4,23.0,6.0,12.0,1
15.0,1.0,104.5,2.0,2.0,8.6,4,13.9,12.0,4.0,1
110.0,1.0,121.59,0.0,2.0,14.2,4,18.2,5.0,13.0,1
56.0,2.0,162.0,2.0,2.0,23.0,4,21.7,8.0,26.0,1
83.0,2.0,123.9,1.0,2.0,24.5,4,14.3,6.0,3.0,1
98.0,0.0,91.4,1.0,3.0,4.8,4,9.2,12.0,26.0,0
22.0,0.0,105.0,1.0,0.0,19.9,4,22.0,9.0,6.0,1
104.0,2.0,6.0,0.0,3.0,21.1,4,19.3,8.0,11.0,1
60.0,0.0,75.0,0.0,2.0,8.4,3,18.7,11.0,18.0,1
26.0,2.0,109.0,0.0,3.0,11.4,4,11.9,11.0,2.0,1
13.0,1.0,97.0,0.0,1.0,9.2,4,34.7,1.0,16.0,1
33.0,1.0,75.6,0.0,3.0,15.7,3,21.1,10.0,7.0,1
98.0,1.0,52.7,0.0,3.0,8.0,3,36.1,12.0,29.0,1
124.0,1.0,127.8,0.0,1.0,32.3,4,23.9,8.0,4.0,1
77.0,0.0,116.94,0.0,4.0,18.4,4,12.1,9.0,22.0,0
22.0,2.0,89.0,1.0,0.0,27.1,4,17.0,9.0,12.0,1
82.0,1.0,64.67,2.0,3.0,9.2,4,19.8,12.0,10.0,1
53.0,0.0,65.75,2.0,3.0,10.5,4,17.4,3.0,6.0,1
5.0,0.0,95.0,1.0,3.0,13.8,0,27.4,4.0,4.0,1
34.0,1.0,105.3,0.0,1.0,24.7,4,21.9,4.0,22.0,1
55.0,2.0,102.6,1.0,0.0,14.1,4,19.7,11.0,13.0,1
20.0,1.0,153.0,1.0,0.0,14.8,4,22.6,4.0,10.0,1
11.0,1.0,151.0,2.0,2.0,28.9,4,14.1,7.0,2.0,0
107.0,1.0,130.0,2.0,1.0,24.5,4,13.8,5.0,7.0,0
4.0,0.0,97.41,0.0,1.0,31.1,4,14.5,8.0,2.0,1
14.0,1.0,102.0,0.0,3.0,17.2,3,21.8,3.0,10.0,1
20.0,1.0,231.0,0.0,1.0,27.8,4,13.0,7.0,6.0,1
1.0,0.0,109.0,2.0,1.0,17.9,4,16.7,4.0,23.0,1
14.0,0.0,116.0,2.0,5.0,26.2,3,20.5,8.0,8.0,0
40.0,0.0,117.9,0.0,3.0,28.5,4,22.3,6.0,29.0,1
0.0,1.0,65.0,1.0,0.0,18.4,2,17.6,2.0,29.0,1
252.0,1.0,163.63,2.0,3.0,24.3,4,17.4,8.0,14.0,0
10.0,0.0,118.0,0.0,2.0,3.0,4,17.6,3.0,18.0,0
109.0,2.0,149.4,0.0,3.0,25.4,4,20.9,9.0,20.0,1
100.0,0.0,82.88,0.0,4.0,14.3,4,20.2,4.0,26.0,0
96.0,0.0,135.9,1.0,2.0,20.0,4,10.2,9.0,26.0,0
165.0,2.0,94.56,1.0,1.0,28.5,4,11.8,8.0,1.0,1
1.0,1.0,133.0,0.0,2.0,31.1,4,14.5,8.0,2.0,1
1.0,0.0,102.41,2.0,3.0,17.2,4,9.7,9.0,20.0,1
